ID,Label
1230,1
1231,0
1232,0
1233,1
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,1
1245,1
1246,0
1247,0
1248,1
1249,0
1250,0
1251,0
1252,1
1253,0
1254,1
1255,1
1256,0
1257,1
1258,0
1259,1
1260,0
1261,1
1262,1
1263,0
1264,0
1265,1
1266,1
1267,1
1268,0
1269,1
1270,1
1271,1
1272,0
1273,0
1274,0
1275,1
1276,0
1277,0
1278,1
1279,0
1280,0
1281,1
1282,0
1283,0
1284,1
1285,0
1286,0
1287,0
1288,1
1289,1
1290,0
1291,1
1292,1
1293,1
1294,0
1295,1
1296,1
1297,1
1298,0
1299,0
1300,0
1301,1
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,1
1309,0
1310,1
1311,1
1312,1
1313,1
1314,0
1315,1
1316,1
1317,0
1318,1
1319,0
1320,0
1321,1
1322,1
1323,1
1324,0
1325,0
1326,0
1327,1
1328,0
1329,1
1330,1
1331,0
1332,1
1333,1
1334,0
1335,1
1336,0
1337,1
1338,0
1339,0
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,0
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,0
1362,1
1363,1
1364,0
1365,1
1366,1
1367,1
1368,1
1369,0
1370,0
1371,0
1372,0
1373,1
1374,1
1375,0
1376,0
1377,0
1378,0
1379,1
1380,0
1381,0
1382,0
1383,0
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1390,1
1391,0
1392,0
1393,1
1394,0
1395,0
1396,1
1397,1
1398,1
1399,0
1400,1
1401,0
1402,1
1403,1
1404,0
1405,0
1406,1
1407,1
1408,1
1409,0
1410,1
1411,0
1412,1
1413,0
1414,0
1415,0
1416,1
1417,0
1418,0
1419,1
1420,1
1421,1
1422,0
1423,0
1424,0
1425,0
1426,0
1427,1
1428,1
1429,1
1430,0
1431,0
1432,1
1433,0
1434,1
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,1
1443,0
1444,0
1445,1
1446,0
1447,0
1448,0
1449,0
1450,0
1451,1
1452,1
1453,0
1454,1
1455,0
1456,0
1457,0
1458,0
1459,1
1460,1
1461,0
1462,1
1463,0
1464,0
1465,1
1466,0
1467,1
1468,0
1469,1
1470,1
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,1
1478,0
1479,0
1480,0
1481,0
1482,1
1483,1
1484,1
1485,1
1486,0
1487,1
1488,0
1489,1
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,1
1497,1
1498,0
1499,1
1500,0
1501,1
1502,1
1503,0
1504,0
1505,0
1506,1
1507,0
1508,1
1509,0
1510,1
1511,0
1512,1
1513,1
1514,1
1515,0
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,0
1523,1
1524,0
1525,1
1526,0
1527,0
1528,1
1529,1
1530,0
1531,0
1532,1
1533,1
1534,0
1535,0
1536,1
1537,0
1538,0
1539,0
1540,1
1541,0
1542,1
1543,1
1544,0
1545,1
1546,0
1547,1
1548,0
1549,1
1550,1
1551,0
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,0
1559,0
1560,1
1561,0
1562,0
1563,1
1564,1
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,1
1573,0
1574,1
1575,0
1576,0
1577,0
1578,1
1579,1
1580,0
1581,0
1582,1
1583,1
1584,1
1585,0
1586,1
1587,1
1588,1
1589,0
1590,0
1591,0
1592,1
1593,1
1594,0
1595,0
1596,0
1597,1
1598,0
1599,1
1600,0
1601,1
1602,1
1603,0
1604,0
1605,0
1606,1
1607,0
1608,0
1609,1
1610,0
1611,1
1612,1
1613,0
1614,1
1615,0
1616,1
1617,1
1618,1
1619,1
1620,0
1621,1
1622,0
1623,0
1624,0
1625,0
1626,1
1627,1
1628,1
1629,0
1630,1
1631,1
1632,0
1633,0
1634,1
1635,0
1636,1
1637,1
1638,0
1639,1
1640,0
1641,1
1642,0
1643,0
1644,0
1645,0
1646,1
1647,1
1648,0
1649,0
1650,1
1651,0
1652,0
1653,1
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,1
1662,0
1663,1
1664,1
1665,0
1666,0
1667,0
1668,1
1669,1
1670,1
1671,0
1672,0
1673,1
1674,0
1675,0
1676,0
1677,0
1678,1
1679,0
1680,0
1681,1
1682,0
1683,1
1684,1
1685,1
1686,1
1687,0
1688,1
1689,0
1690,1
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,1
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,1
1709,0
1710,0
1711,0
1712,0
1713,0
1714,1
1715,1
1716,1
1717,1
1718,0
1719,0
1720,0
1721,0
1722,1
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,1
1731,1
1732,0
1733,0
1734,1
1735,0
1736,1
1737,0
1738,0
1739,0
1740,1
1741,1
1742,0
1743,1
1744,0
1745,1
1746,1
1747,0
1748,1
1749,1
1750,0
1751,1
1752,1
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,1
1760,1
1761,1
1762,0
1763,1
1764,0
1765,0
1766,1
1767,1
1768,0
1769,1
1770,1
1771,0
1772,0
1773,1
1774,0
1775,1
1776,1
1777,0
1778,0
1779,1
1780,0
1781,0
1782,0
1783,1
1784,1
1785,0
1786,1
1787,1
1788,1
1789,1
1790,1
1791,0
1792,1
1793,0
1794,0
1795,0
1796,0
1797,0
1798,1
1799,1
1800,0
1801,1
1802,0
1803,0
1804,0
1805,1
1806,0
1807,1
1808,1
1809,1
1810,1
1811,1
1812,0
1813,0
1814,0
1815,1
1816,1
1817,0
1818,1
1819,1
1820,0
1821,1
1822,0
1823,1
1824,0
1825,0
1826,1
1827,1
1828,0
1829,1
1830,1
1831,1
1832,1
1833,0
1834,0
1835,0
1836,0
1837,1
1838,0
1839,0
1840,0
1841,0
1842,1
1843,0
1844,0
1845,0
1846,0
1847,0
1848,1
1849,1
1850,0
1851,0
1852,1
1853,0
1854,1
1855,0
1856,1
1857,0
1858,0
1859,0
1860,0
1861,1
1862,1
1863,0
1864,0
1865,1
1866,0
1867,0
1868,1
1869,1
1870,0
1871,0
1872,0
1873,0
1874,0
1875,1
1876,0
1877,1
1878,0
1879,1
1880,0
1881,1
1882,0
1883,1
1884,0
1885,1
1886,1
1887,0
1888,0
1889,0
1890,0
1891,0
1892,1
1893,0
1894,0
1895,1
1896,1
1897,0
1898,1
1899,0
1900,0
1901,1
1902,1
1903,0
1904,0
1905,1
1906,1
1907,0
1908,0
1909,1
1910,0
1911,0
1912,1
1913,0
1914,1
1915,0
1916,0
1917,1
1918,0
1919,0
1920,1
1921,1
1922,0
1923,1
1924,1
1925,0
1926,0
1927,1
1928,0
1929,1
1930,0
1931,1
1932,1
1933,0
1934,0
1935,1
1936,0
1937,0
1938,1
1939,0
1940,0
1941,0
1942,1
1943,1
1944,1
1945,0
1946,0
1947,0
1948,1
1949,0
1950,0
1951,0
1952,1
1953,1
1954,1
1955,0
1956,0
1957,1
1958,1
1959,0
1960,0
1961,1
1962,1
1963,1
1964,1
1965,1
1966,0
1967,1
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,1
1976,0
1977,0
1978,1
1979,0
1980,1
1981,1
1982,1
1983,0
1984,1
1985,1
1986,0
1987,1
1988,0
1989,1
1990,0
1991,0
1992,0
1993,1
1994,1
1995,1
1996,1
1997,0
1998,0
1999,1
2000,1
2001,1
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,1
2010,0
2011,1
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,1
2023,1
2024,1
2025,0
2026,1
2027,0
2028,0
2029,0
2030,0
2031,0
2032,1
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,1
2040,1
2041,1
2042,0
2043,1
2044,1
2045,1
2046,1
2047,0
2048,0
2049,0
2050,0
2051,1
2052,0
2053,0
2054,0
2055,1
2056,0
2057,0
2058,1
2059,0
2060,0
2061,0
2062,1
2063,0
2064,1
2065,0
2066,1
2067,0
2068,1
2069,0
2070,0
2071,1
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,1
2079,0
2080,1
2081,0
2082,0
2083,0
2084,1
2085,0
2086,1
2087,1
2088,1
2089,0
2090,1
2091,1
2092,1
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,1
2105,0
2106,0
2107,0
2108,1
2109,0
2110,0
2111,0
2112,1
2113,0
2114,1
2115,1
2116,0
2117,1
2118,1
2119,1
2120,1
2121,1
2122,0
2123,1
2124,0
2125,0
2126,0
2127,0
2128,0
2129,1
2130,0
2131,1
2132,0
2133,0
2134,0
2135,1
2136,1
2137,1
2138,0
2139,1
2140,1
2141,0
2142,1
2143,1
2144,0
2145,1
2146,1
2147,1
2148,1
2149,1
2150,0
2151,1
2152,0
2153,0
2154,0
2155,1
2156,1
2157,0
2158,0
2159,1
2160,0
2161,0
2162,0
2163,1
2164,1
2165,0
2166,0
2167,1
2168,0
2169,1
2170,1
2171,0
2172,1
2173,1
2174,0
2175,0
2176,0
2177,0
2178,1
2179,0
2180,1
2181,0
2182,1
2183,1
2184,0
2185,0
2186,1
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,1
2194,0
2195,1
2196,1
2197,0
2198,0
2199,0
2200,1
2201,0
2202,0
2203,0
2204,0
2205,1
2206,0
2207,0
2208,0
2209,0
2210,1
2211,0
2212,1
2213,1
2214,0
2215,0
2216,1
2217,1
2218,1
2219,1
2220,0
2221,1
2222,1
2223,1
2224,0
2225,1
2226,1
2227,1
2228,0
2229,0
2230,1
2231,1
2232,1
2233,1
2234,0
2235,0
2236,0
2237,0
2238,1
2239,0
2240,1
2241,0
2242,1
2243,1
2244,0
2245,1
2246,1
2247,0
2248,1
2249,0
2250,0
2251,0
2252,1
2253,0
2254,0
2255,0
2256,1
2257,0
2258,0
2259,0
2260,0
2261,1
2262,1
2263,0
2264,1
2265,1
2266,1
2267,0
2268,1
2269,0
2270,0
2271,1
2272,1
2273,1
2274,0
2275,1
2276,1
2277,1
2278,1
2279,0
2280,1
2281,0
2282,1
2283,1
2284,1
2285,1
2286,0
2287,0
2288,0
2289,1
2290,1
2291,0
2292,1
2293,0
2294,0
2295,1
2296,1
2297,1
2298,1
2299,0
2300,1
2301,1
2302,1
2303,0
2304,0
2305,0
2306,1
2307,1
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,1
2316,0
2317,0
2318,0
2319,0
2320,0
2321,1
2322,1
2323,1
2324,0
2325,1
2326,0
2327,0
2328,1
2329,0
2330,0
2331,1
2332,1
2333,1
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,1
2343,1
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,1
2351,1
2352,0
2353,0
2354,1
2355,1
2356,1
2357,0
2358,0
2359,0
2360,0
2361,1
2362,0
2363,1
2364,1
2365,1
2366,0
2367,0
2368,1
2369,1
2370,0
2371,1
2372,0
2373,0
2374,1
2375,1
2376,1
2377,1
2378,0
2379,1
2380,0
2381,1
2382,0
2383,0
2384,0
2385,1
2386,0
2387,0
2388,0
2389,1
2390,0
2391,1
2392,0
2393,0
2394,0
2395,0
2396,1
2397,0
2398,0
2399,0
2400,1
2401,0
2402,1
2403,1
2404,0
2405,1
2406,1
2407,0
2408,1
2409,0
2410,0
2411,1
2412,0
2413,1
2414,1
2415,0
2416,0
2417,0
2418,0
2419,0
2420,1
2421,1
2422,0
2423,1
2424,1
2425,1
2426,1
2427,1
2428,0
2429,0
2430,1
2431,0
2432,0
2433,0
2434,1
2435,0
2436,1
2437,1
2438,0
2439,0
2440,0
2441,1
2442,0
2443,1
2444,1
2445,0
2446,0
2447,0
2448,0
2449,1
2450,1
2451,0
2452,0
2453,0
2454,0
2455,1
2456,0
2457,0
2458,1
2459,1
2460,0
2461,1
2462,0
2463,1
2464,1
2465,0
2466,1
2467,1
2468,1
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,1
2477,1
2478,1
2479,0
2480,0
2481,1
2482,1
2483,0
2484,0
2485,0
2486,1
2487,0
2488,1
2489,1
2490,0
2491,0
2492,1
2493,0
2494,0
2495,1
2496,1
2497,1
2498,1
2499,0
2500,0
2501,0
2502,1
2503,1
2504,0
2505,0
2506,0
2507,1
2508,0
2509,0
2510,1
2511,0
2512,0
2513,0
2514,0
2515,1
2516,1
2517,1
2518,1
2519,0
2520,1
2521,0
2522,0
2523,0
2524,1
2525,0
2526,0
2527,0
2528,0
2529,1
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,0
2537,1
2538,1
2539,1
2540,1
2541,1
2542,0
2543,0
2544,0
2545,1
2546,1
2547,1
2548,0
2549,0
2550,0
2551,1
2552,0
2553,0
2554,0
2555,1
2556,1
2557,1
2558,1
2559,1
2560,0
2561,1
2562,1
2563,1
2564,1
2565,1
2566,1
2567,0
2568,1
2569,1
2570,1
2571,0
2572,0
2573,0
2574,0
2575,0
2576,1
2577,0
2578,0
2579,0
2580,1
2581,0
2582,1
2583,1
2584,1
2585,1
2586,1
2587,0
2588,0
2589,0
2590,1
2591,0
2592,1
2593,1
2594,0
2595,0
2596,1
2597,1
2598,1
2599,0
2600,0
2601,1
2602,1
2603,1
2604,0
2605,0
2606,0
2607,1
2608,1
2609,1
2610,0
2611,1
2612,0
2613,1
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,1
2621,1
2622,0
2623,0
2624,1
2625,0
2626,0
2627,0
2628,1
2629,0
2630,1
2631,0
2632,1
2633,1
2634,1
2635,0
2636,0
2637,0
2638,0
2639,1
2640,1
2641,0
2642,0
2643,0
2644,0
2645,1
2646,0
2647,0
2648,1
2649,1
2650,0
2651,1
2652,1
2653,1
2654,0
2655,0
2656,1
2657,1
2658,0
2659,0
2660,1
2661,1
2662,0
2663,0
2664,1
2665,1
2666,0
2667,0
2668,1
2669,1
2670,1
2671,1
2672,0
2673,0
2674,0
2675,1
2676,1
2677,0
2678,0
2679,1
2680,1
2681,0
2682,1
2683,0
2684,0
2685,1
2686,0
2687,0
2688,1
2689,0
2690,1
2691,0
2692,0
2693,0
2694,1
2695,0
2696,1
2697,0
2698,1
2699,0
2700,1
2701,0
2702,0
2703,1
2704,1
2705,1
2706,0
2707,0
2708,1
2709,0
2710,0
2711,0
2712,1
2713,0
2714,0
2715,0
2716,0
2717,1
2718,1
2719,0
2720,0
2721,1
2722,1
2723,0
2724,0
2725,1
2726,1
2727,0
2728,0
2729,1
2730,0
2731,1
2732,0
2733,0
2734,0
2735,0
2736,1
2737,1
2738,1
2739,0
2740,1
2741,1
2742,0
2743,0
2744,1
2745,1
2746,0
2747,0
2748,0
2749,1
2750,1
2751,1
2752,0
2753,1
2754,1
2755,1
2756,1
2757,0
2758,0
2759,0
2760,0
2761,0
2762,1
2763,0
2764,0
2765,0
2766,0
2767,1
2768,0
2769,0
2770,0
2771,1
2772,0
2773,0
2774,1
2775,0
2776,0
2777,0
2778,1
2779,1
2780,0
2781,0
2782,0
2783,1
2784,0
2785,0
2786,1
2787,0
2788,1
2789,0
2790,0
2791,0
2792,1
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,1
2803,0
2804,1
2805,1
2806,1
2807,0
2808,0
2809,0
2810,1
2811,0
2812,1
2813,1
2814,1
2815,1
2816,0
2817,1
2818,1
2819,0
2820,0
2821,1
2822,1
2823,1
2824,1
2825,0
2826,0
2827,0
2828,0
2829,1
2830,0
2831,0
2832,1
2833,0
2834,1
2835,0
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,0
2843,0
2844,1
2845,1
2846,1
2847,0
2848,1
2849,0
2850,1
2851,0
2852,1
2853,0
2854,1
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,1
2862,1
2863,0
2864,0
2865,1
2866,0
2867,0
2868,1
2869,0
2870,0
2871,1
2872,0
2873,0
2874,1
2875,1
2876,1
2877,1
2878,1
2879,0
2880,1
2881,0
2882,0
2883,0
2884,0
2885,0
2886,1
2887,1
2888,0
2889,0
2890,0
2891,0
2892,0
2893,1
2894,1
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,1
2909,0
2910,0
2911,1
2912,1
2913,0
2914,1
2915,1
2916,0
2917,1
2918,0
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,0
2926,0
2927,1
2928,0
2929,0
2930,1
2931,1
2932,0
2933,0
2934,1
2935,0
2936,0
2937,1
2938,0
2939,1
2940,0
2941,1
2942,1
2943,1
2944,0
2945,1
2946,0
2947,1
2948,1
2949,1
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,1
2958,1
2959,0
2960,1
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,1
2968,0
2969,1
2970,1
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,1
2979,1
2980,0
2981,0
2982,0
2983,1
2984,1
2985,0
2986,1
2987,1
2988,1
2989,1
2990,0
2991,1
2992,1
2993,1
2994,1
2995,0
2996,0
